damagearea,endday,endmonth,endtime,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
0.03,18,01,17:30:00,2020,건축물화재비화,산28-26,용암,양주,은현,경기,18,토요일,01,16:29:00,2020
0.05,18,01,17:30:00,2020,입산자실화,산85-7,무녀도,군산,옥도,전북,18,토요일,01,14:53:00,2020
0.01,18,01,14:10:00,2020,기타,산125,주원,포천,,경기,18,토요일,01,13:01:00,2020
0.17,18,01,12:45:00,2020,농산부산물소각,산116-1,삼성,강화,불은,인천,18,토요일,01,11:36:00,2020
0.05,18,01,11:40:00,2020,쓰레기소각,산106,관산,완도,약산,전남,18,토요일,01,10:45:00,2020
0.02,15,01,14:30:00,2020,기타,산24-13,월,양양,양양,강원,15,수요일,01,13:46:00,2020
0.03,14,01,20:50:00,2020,담뱃불실화,252.0,정자,성남,분당,경기,14,화요일,01,19:59:00,2020
0.2,22,03,17:00:00,2020,건축물화재비화,산104,걸산,동두천,,경기,22,일요일,03,14:05:00,2020
18.3,22,03,19:50:00,2020,농산부산물소각,산46-1,어담,안동,풍천,경북,22,일요일,03,13:14:00,2020
0.1,22,03,13:40:00,2020,담뱃불실화,103-1,남양,화성,남양,경기,22,일요일,03,12:51:00,2020
0.5,22,03,17:30:00,2020,담뱃불실화,산103-3,동곡,정읍,산외,전북,22,일요일,03,12:30:00,2020
0.1,22,03,13:40:00,2020,쓰레기소각,산166,석현,봉화,춘양,경북,22,일요일,03,12:10:00,2020
0.04,22,03,13:00:00,2020,쓰레기소각,산18-4,가야,여주,강천,경기,22,일요일,03,11:38:00,2020
0.05,21,03,18:20:00,2020,입산자실화,175-8,옥현,당진,고대,충남,21,토요일,03,16:36:00,2020
0.11,21,03,17:55:00,2020,입산자실화,산480,사정,포천,관인,경기,21,토요일,03,16:03:00,2020
0.05,21,03,16:00:00,2020,기타,산71,삼거,횡성,갑천,강원,21,토요일,03,15:36:00,2020
0.1,21,03,16:30:00,2020,입산자실화,산1040-2,덕현,울주,상북,울산,21,토요일,03,14:08:00,2020
0.01,21,03,14:00:00,2020,기타,산132-3,연수,양평,용문,경기,21,토요일,03,13:24:00,2020
0.1,21,03,16:30:00,2020,쓰레기소각,산8-1,소내,안성,대덕,경기,21,토요일,03,13:00:00,2020
0.05,21,03,15:08:00,2020,건축물화재비화,산12,회산,단양,단성,충북,21,토요일,03,12:54:00,2020
0.03,21,03,13:05:00,2020,기타,산100,오림,여수,,전남,21,토요일,03,12:17:00,2020
0.17,21,03,14:00:00,2020,쓰레기소각,산4-11,퇴계원,남양주,퇴계읍,경기,21,토요일,03,12:12:00,2020
0.2,21,03,13:30:00,2020,건축물화재비화,산32-1,상소,동,,대전,21,토요일,03,12:06:00,2020
0.1,21,03,14:21:00,2020,쓰레기소각,산124-1,노류,상주,내서,경북,21,토요일,03,12:05:00,2020
0.03,21,03,11:20:00,2020,입산자실화,산30-1,하산,달성,하빈,대구,21,토요일,03,10:28:00,2020
0.2,21,03,11:30:00,2020,입산자실화,산9,신평,고창,신림,전북,20,금요일,03,23:46:00,2020
0.01,20,03,22:18:00,2020,입산자실화,산26-5,합성,창원,,경남,20,금요일,03,21:52:00,2020
0.01,20,03,20:20:00,2020,농산부산물소각,산322-9,지북,순창,적성,전북,20,금요일,03,19:02:00,2020
0.1,20,03,19:30:00,2020,건축물화재비화,산2-10,쌍신,공주,,충남,20,금요일,03,18:00:00,2020
0.02,20,03,17:30:00,2020,기타,산73-1,봉암,파주,파주,경기,20,금요일,03,16:55:00,2020
0.05,20,03,16:53:00,2020,입산자실화,산438,오봉,김천,남,경북,20,금요일,03,15:58:00,2020
0.1,20,03,16:58:00,2020,입산자실화,산33-1,시곡,당진,,충남,20,금요일,03,15:02:00,2020
0.2,20,03,16:45:00,2020,기타,산995-4,시곡,당진,,충남,20,금요일,03,14:50:00,2020
4,20,03,16:25:00,2020,쓰레기소각,산72,고능,강화,불은,인천,20,금요일,03,14:40:00,2020
0.07,20,03,13:50:00,2020,입산자실화,산27,송암,청양,목천,충남,20,금요일,03,12:32:00,2020
0.02,20,03,10:51:00,2020,건축물화재비화,산131,동원,영주,단산,경북,20,금요일,03,09:59:00,2020
0.01,19,03,22:30:00,2020,담뱃불실화,산65-1,궁항,하동,옥종,경남,19,목요일,03,19:49:00,2020
0.5,19,03,22:15:00,2020,담뱃불실화,산24-3,신원,청도,운문,경북,19,목요일,03,18:10:00,2020
0.5,19,03,20:30:00,2020,담뱃불실화,산56,송산,나주,문평,전남,19,목요일,03,16:31:00,2020
0.02,19,03,19:00:00,2020,기타,산66-1,전대,하동,횡천,경남,19,목요일,03,16:30:00,2020
0.1,19,03,17:38:00,2020,담뱃불실화,산134-1,용당,고흥,두원,전남,19,목요일,03,15:20:00,2020
0.16,19,03,15:58:00,2020,담뱃불실화,산42-8,장지,광주,,경기,19,목요일,03,15:19:00,2020
0.3,19,03,20:00:00,2020,기타,산94-1,봉산,보성,웅치,전남,19,목요일,03,15:17:00,2020
0.2,19,03,18:30:00,2020,입산자실화,산92-1,삼천,전주,완산,전북,19,목요일,03,14:45:00,2020
1,19,03,17:36:00,2020,입산자실화,산140-3,교문,구리,,경기,19,목요일,03,14:20:00,2020
200,20,03,18:00:00,2020,입산자실화,산144,대복,울주,웅촌,울산,19,목요일,03,13:51:00,2020
0.2,19,03,14:50:00,2020,쓰레기소각,산21,마전,의성,안평,경북,19,목요일,03,13:16:00,2020
2.2,19,03,14:26:00,2020,기타,577-41,판대,원주,지정,강원,19,목요일,03,12:38:00,2020
0.06,19,03,13:20:00,2020,담뱃불실화,208-1,상동,예천,예천,경북,19,목요일,03,12:13:00,2020
0.5,19,03,14:20:00,2020,입산자실화,산132-2,안인,밀양,상동,경남,19,목요일,03,11:05:00,2020
0.01,19,03,10:38:00,2020,담뱃불실화,산28,오향,광주,곤지암,경기,19,목요일,03,10:20:00,2020
0.09,19,03,11:30:00,2020,입산자실화,산39-4,서재,달성,다시,대구,19,목요일,03,09:34:00,2020
0.7,19,03,10:30:00,2020,기타,산19-10,대안,원주,흥업,강원,19,목요일,03,07:11:00,2020
0.06,19,03,05:20:00,2020,입산자실화,산121,상계,노원,,서울,19,목요일,03,03:30:00,2020
0.8,18,03,19:50:00,2020,쓰레기소각,산21,오룡,나주,문평,전남,18,수요일,03,17:04:00,2020
0.03,18,03,17:03:00,2020,담뱃불실화,산21,아동,파주,,경기,18,수요일,03,16:02:00,2020
0.01,18,03,13:29:00,2020,입산자실화,산229-8,도원,달서,,대구,18,수요일,03,13:16:00,2020
0.02,18,03,16:00:00,2020,건축물화재비화,산47-1,운수,하동,화개,경남,18,수요일,03,13:07:00,2020
0.05,18,03,16:30:00,2020,입산자실화,산47,송천,장수,장수,전북,18,수요일,03,13:05:00,2020
0.03,18,03,14:30:00,2020,농산부산물소각,산51,월천,함평,손불,전남,18,수요일,03,13:00:00,2020
0.1,18,03,14:30:00,2020,입산자실화,산51,수곡,아산,송악,충남,18,수요일,03,12:45:00,2020
0.03,18,03,12:26:00,2020,건축물화재비화,산6-4,장기,안동,북후,경북,18,수요일,03,11:06:00,2020
0.15,17,03,16:14:00,2020,담뱃불실화,산13-3,내각,남양주,진접,경기,17,화요일,03,14:51:00,2020
0.01,17,03,13:45:00,2020,담뱃불실화,산77-4,안금,합천,대양,경남,17,화요일,03,12:55:00,2020
0.1,17,03,13:44:00,2020,쓰레기소각,산264-1,덕선,기장,장안,부산,17,화요일,03,12:54:00,2020
0.03,17,03,12:59:00,2020,입산자실화,산102,다산,경주,강동,경북,17,화요일,03,12:11:00,2020
0.01,24,01,06:23:00,2019,기타,산89-6,호신,함양,휴천,경남,24,목요일,01,05:27:00,2019
1.2,24,01,00:20:00,2019,기타,산61-5,봉명,완도,고금,전남,23,수요일,01,20:47:00,2019
0.03,23,01,20:35:00,2019,기타,산94,사도,구례,마산,전남,23,수요일,01,18:50:00,2019
0.33,23,01,15:00:00,2019,기타,산123-1,율곡,안성,삼죽,경기,23,수요일,01,13:47:00,2019
0.04,22,01,15:40:00,2019,기타,713-6,선유,파주,문산,경기,22,화요일,01,14:46:00,2019
0.1,22,01,17:15:00,2019,기타,산54,,태백,백산,강원,22,화요일,01,12:30:00,2019
0.01,22,01,13:30:00,2019,쓰레기소각,산63,와룡,완주,화산,전북,22,화요일,01,12:12:00,2019
0.01,21,01,16:20:00,2019,기타,산51,,대덕,와,대전,21,월요일,01,15:50:00,2019
0.03,21,01,16:59:00,2019,농산부산물소각,산43-14,신성,순천,해룡,전남,21,월요일,01,15:24:00,2019
0.02,21,01,13:40:00,2019,기타,산28,,중,무수,대전,21,월요일,01,13:04:00,2019
0.45,21,01,11:00:00,2019,입산자실화,산131-1,,동래,온천,부산,21,월요일,01,02:24:00,2019
0.01,20,01,16:00:00,2019,기타,산100-1,내,기장,기장,부산,20,일요일,01,12:54:00,2019
1.2,20,01,15:00:00,2019,기타,산13,현암,춘천,서,강원,20,일요일,01,12:30:00,2019
0.03,19,01,23:45:00,2019,기타,산17-1,목계,강릉,왕산,강원,19,토요일,01,22:40:00,2019
0.4,19,01,14:50:00,2019,농산부산물소각,산270,도곡,영양,일월,경북,19,토요일,01,12:19:00,2019
0.01,18,01,16:36:00,2019,농산부산물소각,산23-8,명도,제천,봉양,충북,18,금요일,01,16:02:00,2019
0.01,18,01,13:10:00,2019,쓰레기소각,산38-1,유봉,충주,엄정,충북,18,금요일,01,12:42:00,2019
0.02,17,01,18:20:00,2019,입산자실화,산36,,동,화정,울산,17,목요일,01,16:15:00,2019
0.05,17,01,16:30:00,2019,농산부산물소각,산12-1,홍천,천안 서북,입장,충남,17,목요일,01,15:10:00,2019
0.23,17,01,03:55:00,2019,기타,산13-2,,사상,괘법,부산,17,목요일,01,01:15:00,2019
0.01,16,01,23:30:00,2019,건축물화재비화,산4-8,반지,진주,미천,경남,16,수요일,01,21:15:00,2019
0.02,16,01,17:30:00,2019,기타,산26-1,송노,강진,칠량,전남,16,수요일,01,15:06:00,2019
0.01,15,01,21:35:00,2019,담뱃불실화,산95,,해운대,반여,부산,15,화요일,01,20:55:00,2019
0.01,15,01,14:55:00,2019,기타,산35-4,고죽,보성,율어,전남,15,화요일,01,13:05:00,2019
0.2,15,01,01:53:00,2019,기타,산26-1,,하남,창우,경기,15,화요일,01,00:46:00,2019
0.45,12,01,16:40:00,2019,쓰레기소각,500-12임,합강,연동,,세종,12,토요일,01,14:53:00,2019
0.4,10,01,18:00:00,2019,입산자실화,산113,하판,합천,삼가,경남,10,목요일,01,14:45:00,2019
0.1,10,01,17:15:00,2019,기타,산187,어지,봉화,법전,경북,10,목요일,01,14:20:00,2019
0.5,10,01,12:05:00,2019,기타,522-2임,운봉,고성,토성,강원,10,목요일,01,11:17:00,2019
0.7,10,01,15:45:00,2019,쓰레기소각,산56외,옥도,진도,조도,전남,10,목요일,01,10:18:00,2019
0.1,09,01,18:30:00,2019,입산자실화,산15-1,관,이천,마장,경기,09,수요일,01,16:00:00,2019
0.16,09,01,16:30:00,2019,기타,산1-4,,서,공촌,인천,09,수요일,01,15:20:00,2019
0.03,09,01,16:15:00,2019,입산자실화,산290-3,신천,영주,이산,경북,09,수요일,01,13:35:00,2019
0.02,09,01,11:59:00,2019,기타,9-3,법흥,파주,탄현,경기,09,수요일,01,11:00:00,2019
0.1,09,01,07:41:00,2019,기타,산43,두호,포항 북,,경북,09,수요일,01,05:07:00,2019
0.01,08,01,23:20:00,2019,쓰레기소각,산150,외율,진주,명석,경남,08,화요일,01,22:08:00,2019
0.8,08,01,21:55:00,2019,기타,357-1,양수,양평,양서,경기,08,화요일,01,20:21:00,2019
0.2,08,01,16:55:00,2019,기타,산46,대흥,울진,울진,경북,08,화요일,01,15:05:00,2019
0.01,08,01,16:37:00,2019,건축물화재비화,산87-1,백봉,괴산,청안,충북,08,화요일,01,14:39:00,2019
0.3,07,01,21:00:00,2019,기타,산14,성대,진천,백곡,충북,07,월요일,01,19:05:00,2019
0.2,07,01,17:00:00,2019,입산자실화,산21-224,삼봉,남양주,조안,경기,07,월요일,01,14:33:00,2019
0.01,07,01,14:30:00,2019,쓰레기소각,산2,,평택,지산,경기,07,월요일,01,14:00:00,2019
0.1,07,01,07:30:00,2019,건축물화재비화,산70-1,영,영덕,병곡,경북,07,월요일,01,06:20:00,2019
0.01,07,01,05:50:00,2019,기타,산304,장성,포항 북,,경북,07,월요일,01,05:33:00,2019
0.2,06,01,17:16:00,2019,기타,산21,과립,남원,이백,전북,06,일요일,01,14:33:00,2019
0.25,06,01,14:00:00,2019,기타,산15,진평,예천,감천,경북,06,일요일,01,12:15:00,2019
1.5,06,01,12:50:00,2019,입산자실화,산57-1,,김해,구산,경남,06,일요일,01,00:30:00,2019
0.05,05,01,18:00:00,2019,기타,산171,백화,진안,안천,전북,05,토요일,01,14:16:00,2019
1.5,04,01,23:00:00,2019,기타,산59-1외2필지,백학,군위,산성,경북,04,금요일,01,18:56:00,2019
0.5,03,01,16:30:00,2019,쓰레기소각,산96-1,수하,영양,수비,경북,03,목요일,01,13:50:00,2019
0.05,03,01,04:30:00,2019,건축물화재비화,271.0,능평,광주,오포,경기,03,목요일,01,03:20:00,2019
0.01,03,01,00:20:00,2019,기타,산71-1,후포,울진,후포,경북,02,수요일,01,23:23:00,2019
0.15,02,01,16:10:00,2019,기타,산64,내,옹진,영흥,인천,02,수요일,01,15:30:00,2019
0.04,02,01,08:30:00,2019,입산자실화,산158,,북,신현,울산,02,수요일,01,05:40:00,2019
20,02,01,17:20:00,2019,담뱃불실화,산31-1,송천,양양,서,강원,01,화요일,01,16:12:00,2019
0.3,01,01,15:00:00,2019,쓰레기소각,산81,오계,나주,남평,전남,01,화요일,01,13:00:00,2019
0.04,01,01,13:33:00,2019,입산자실화,산24,,영천,녹전,경북,01,화요일,01,12:38:00,2019
0.03,31,12,21:44:00,2018,기타,산37,,사하,당리,부산,31,월요일,12,16:37:00,2018
0.1,31,12,14:30:00,2018,쓰레기소각,산121,운천,구례,간전,전남,31,월요일,12,13:50:00,2018
0.1,31,12,14:20:00,2018,기타,산143-1,홍대,순천,서,전남,31,월요일,12,13:05:00,2018
0.2,31,12,14:55:00,2018,기타,산17,화평,완주,화산,전북,31,월요일,12,12:50:00,2018
0.1,30,12,16:45:00,2018,기타,산11-1,금천,보성,율어,전남,30,일요일,12,14:15:00,2018
0.01,30,12,14:09:00,2018,기타,산77-1,구음,옥천,청성,충북,30,일요일,12,12:04:00,2018
0.01,30,12,12:58:00,2018,농산부산물소각,산70외,가곡,상주,외서,경북,30,일요일,12,11:48:00,2018
0.05,29,12,16:00:00,2018,기타,839.0,,서,가수원,대전,29,토요일,12,14:37:00,2018
10,29,12,16:00:00,2018,건축물화재비화,산57,하정,삼척,미로,강원,28,금요일,12,20:43:00,2018
0.02,28,12,17:30:00,2018,건축물화재비화,산19-1,창곡,화성,팔탄,경기,28,금요일,12,15:30:00,2018
0.07,28,12,15:30:00,2018,건축물화재비화,"산96, 98",신전,안동,북후,경북,28,금요일,12,13:12:00,2018
0.09,28,12,13:55:00,2018,입산자실화,산94,고창,익산,웅포,전북,28,금요일,12,12:15:00,2018
0.3,28,12,06:30:00,2018,기타,산199,용정,남양주,진건,경기,28,금요일,12,03:42:00,2018
0.03,27,12,13:20:00,2018,기타,산46-4,대곡,가평,가평,경기,27,목요일,12,11:56:00,2018
0.01,27,12,11:30:00,2018,기타,산134,어옥,진주,미천,경남,27,목요일,12,10:18:00,2018
0.2,27,12,10:30:00,2018,기타,산66,벽교,보성,회천,전남,27,목요일,12,07:07:00,2018
0.02,25,12,21:00:00,2018,기타,산50,,중랑,망우,서울,25,화요일,12,18:59:00,2018
0.3,23,12,20:45:00,2018,입산자실화,산30,,부천,작,경기,23,일요일,12,18:33:00,2018
0.2,23,12,17:10:00,2018,쓰레기소각,산18-1,옥전,예산,봉산,충남,23,일요일,12,15:34:00,2018
0.05,22,12,15:30:00,2018,쓰레기소각,산18임,척천,평창,진부,강원,22,토요일,12,14:17:00,2018
0.01,22,12,14:00:00,2018,입산자실화,산100-1,옥림,거제,일운,경남,22,토요일,12,11:45:00,2018
0.01,21,12,13:48:00,2018,기타,산3-1,양덕,포항 북,,경북,21,금요일,12,13:17:00,2018
0.16,21,12,03:00:00,2018,쓰레기소각,산148,용소,기장,장안,부산,20,목요일,12,23:21:00,2018
0.01,19,12,17:30:00,2018,담뱃불실화,산38,,부평,십정,인천,19,수요일,12,16:35:00,2018
0.1,19,12,15:20:00,2018,쓰레기소각,195-4,옹암,홍성,광천,충남,19,수요일,12,13:44:00,2018
0.01,17,12,20:45:00,2018,기타,산3,,순천,남정,전남,17,월요일,12,19:15:00,2018
0.02,14,12,15:30:00,2018,쓰레기소각,산106-1,당인,완도,군외,전남,14,금요일,12,12:50:00,2018
0.01,10,12,11:00:00,2018,쓰레기소각,"590-92, 산103-120",안양,안양 만안,,경기,10,월요일,12,10:05:00,2018
0.01,05,12,18:50:00,2018,기타,산72,황막,강진,옴천,전남,05,수요일,12,16:58:00,2018
0.2,02,12,15:00:00,2018,입산자실화,산141-1(임),사봉,완주,동상,전북,02,일요일,12,12:42:00,2018
0.06,01,12,13:40:00,2018,기타,산128-1(임),,노원,월계,서울,01,토요일,12,10:29:00,2018
0.05,01,12,06:40:00,2018,기타,산4-5(임),,강서,내발산,서울,01,토요일,12,03:46:00,2018
0.1,29,11,16:13:00,2018,쓰레기소각,산156,귀호,영천,화남,경북,29,목요일,11,14:50:00,2018
0.01,29,11,12:44:00,2018,기타,산34,대문,진천,백곡,충북,29,목요일,11,12:14:00,2018
0.4,28,11,05:00:00,2018,입산자실화,산172,구복,창원 마산합포,구산,경남,27,화요일,11,23:37:00,2018
0.01,26,11,13:01:00,2018,입산자실화,산119-21,,거제,옥포,경남,26,월요일,11,11:49:00,2018
0.03,26,11,07:25:00,2018,기타,산17-5,초곡,삼척,근덕,강원,26,월요일,11,06:30:00,2018
0.1,23,11,11:20:00,2018,쓰레기소각,산1,초곡,삼척,근덕,강원,23,금요일,11,09:52:00,2018
0.01,22,11,18:30:00,2018,기타,산149-50,,해운대,우,부산,22,목요일,11,16:47:00,2018
0.3,22,11,18:20:00,2018,기타,산72-1,하송,순천,낙안,전남,22,목요일,11,15:33:00,2018
0.1,22,11,15:25:00,2018,입산자실화,산487,자등,철원,서,강원,22,목요일,11,14:24:00,2018
0.1,20,11,17:30:00,2018,기타,산53,제령,가평,북,경기,20,화요일,11,15:50:00,2018
0.06,19,11,18:00:00,2018,쓰레기소각,산5,대석,양평,강상,경기,19,월요일,11,15:45:00,2018
0.02,15,11,13:38:00,2018,기타,산3-14,,종로,옥인,서울,15,목요일,11,13:11:00,2018
0.01,13,11,16:00:00,2018,기타,산274,추암,장성,서삼,전남,13,화요일,11,12:40:00,2018
0.1,31,10,13:50:00,2018,입산자실화,산55-2,여래미,예산,신양,충남,31,수요일,10,12:20:00,2018
0.05,23,10,08:00:00,2018,기타,산149,진촌,옹진,백령,인천,22,월요일,10,18:30:00,2018
0.1,20,10,19:36:00,2018,기타,산128-1,반곡,상주,화동,경북,20,토요일,10,16:50:00,2018
0.01,20,10,16:00:00,2018,입산자실화,산54-33,,남,대연,부산,20,토요일,10,14:56:00,2018
0.1,18,10,15:40:00,2018,입산자실화,산56-2,신곡,고령,쌍림,경북,18,목요일,10,11:47:00,2018
0.01,04,10,15:20:00,2018,입산자실화,산226-1,남전,인제,남,강원,04,목요일,10,13:30:00,2018
0.03,04,10,09:00:00,2018,건축물화재비화,산3-14,,종로,옥인,서울,04,목요일,10,03:51:00,2018
0.01,03,10,16:30:00,2018,기타,산63,이동,보성,율어,전남,03,수요일,10,14:35:00,2018
0.01,02,10,13:40:00,2018,입산자실화,산72-1,봉학,성주,벽진,경북,02,화요일,10,11:45:00,2018
0.01,30,09,17:30:00,2018,입산자실화,산167,대전,상주,외서,경북,30,일요일,09,15:00:00,2018
0.2,25,09,18:45:00,2018,기타,산103,소야,옹진,덕적,인천,25,화요일,09,11:56:00,2018
0.04,11,09,17:30:00,2018,기타,산113,화대,포천,일동,경기,11,화요일,09,13:33:00,2018
0.01,22,08,18:00:00,2018,쓰레기소각,산27,완창,완주,운주,전북,22,수요일,08,16:12:00,2018
0.01,22,08,16:16:00,2018,기타,산14-2,남전,영동,양강,충북,22,수요일,08,15:31:00,2018
0.06,22,08,11:02:00,2018,입산자실화,산16,,강서,미음,부산,22,수요일,08,09:14:00,2018
0.01,20,08,13:35:00,2018,기타,산79-1,어은,화성,장안,경기,20,월요일,08,12:23:00,2018
0.02,19,08,18:30:00,2018,기타,산23-2,득암,완도,약산,전남,19,일요일,08,16:35:00,2018
0.01,19,08,18:17:00,2018,기타,산27-2,,김제,서암,전북,19,일요일,08,16:35:00,2018
0.01,19,08,16:20:00,2018,기타,산45,덕촌,단양,대강,충북,19,일요일,08,16:00:00,2018
0.01,19,08,17:20:00,2018,기타,산122-3,조곡,괴산,장연,충북,19,일요일,08,14:20:00,2018
0.01,19,08,15:40:00,2018,쓰레기소각,산63-1,월용,청주 상당,미원,충북,19,일요일,08,13:40:00,2018
0.01,19,08,16:00:00,2018,입산자실화,산33,도북,함양,수동,경남,19,일요일,08,09:42:00,2018
0.2,16,04,18:00:00,2019,입산자실화,126-2(임),송현,고성,현내,강원,16,화요일,04,11:44:00,2019
